Tutorial Group,Assigned Team,Student ID,Name,School,Gender,CGPA
G-25,Team 7,2690,Maya Reddy,CoB (NBS),Female,4.14
G-25,Team 8,3812,Zoe Johnson,CoB (NBS),Female,4.01
G-25,Team 8,5920,Cathy Li,SPMS,Female,4.19
G-25,Team 8,4300,Eddie Kwan,CoE,Male,4.02
G-25,Team 8,697,Yannick Dela Cruz,EEE,Male,4.17
G-25,Team 8,1062,Wei Ling,CEE,Female,4.05
G-25,Team 9,675,Zheng Yang,CoB (NBS),Male,4.02
G-25,Team 9,2647,Isaac Chen,WKW SCI,Male,4.18
G-25,Team 9,4879,Akira Fujimoto,CCEB,Female,4.03
G-25,Team 9,4755,Aisyah Mohd,MAE,Female,4.14
G-25,Team 9,1188,Pooja Iyer,SBS,Female,4.03
G-25,Team 10,3804,Luna Liu,MAE,Female,4.03
G-25,Team 10,3190,Kira Tan,SPMS,Female,4.17
G-25,Team 10,5065,Shafika Binti Mohd,SSS,Female,4.15
G-25,Team 10,4461,Katherine Tan,EEE,Female,4.17
G-26,Team 1,4116,Yifan,SoH,Male,3.85
G-26,Team 1,2137,Desmond Tan,CCDS,Male,4.3
G-26,Team 1,372,Hira Bukhari,EEE,Female,4.1
G-26,Team 1,1650,Siti Nurbaya,MAE,Female,4.05
G-26,Team 1,3366,Mohit Desai,CoE,Male,4.1
G-26,Team 2,3204,Deepa Menon,CoB (NBS),Female,3.88
G-26,Team 2,2574,James Zhao,LKCMedicine,Male,4.27
G-26,Team 2,1045,Diya Singh,CCDS,Female,4.09
G-26,Team 2,1053,Milo Zhao,EEE,Male,4.1
G-26,Team 2,2409,Quentin Chiu,SPMS,Male,4.06
G-26,Team 3,1224,Nora Diaz,SoH,Female,3.89
G-26,Team 3,233,Ferdinand Villanueva,SSS,Male,4.27
G-26,Team 3,3557,Naomi Chen,CCDS,Female,4.1
G-26,Team 3,3685,Rishabh Sharma,CoE,Male,4.06
G-26,Team 3,4997,Puneet Kumar,MAE,Male,4.05
G-26,Team 4,3477,Jasmine Yeo,EEE,Female,3.9
G-26,Team 4,3835,Jacob Wang,SoH,Male,4.26
G-26,Team 4,204,Elena Leonova,ADM,Female,4.12
G-26,Team 4,3331,Hugo Wang,CCDS,Male,4.02
G-26,Team 4,1817,Vera Kuznetsova,LKCMedicine,Female,4.13
G-26,Team 5,2691,Ruby Lee,CCEB,Female,3.9
G-26,Team 5,5058,Ryan Bennett,WKW SCI,Male,4.22
G-26,Team 5,574,Daphne Lim,MAE,Female,4.15
G-26,Team 5,285,Ibrahim Zain,EEE,Male,4.03
G-26,Team 5,4490,Sophie Chua,CCDS,Female,4.15
G-26,Team 6,5521,Kendra Alvarado,EEE,Female,3.91
G-26,Team 6,15,Eric Long,CCDS,Male,4.22
G-26,Team 6,1260,Hafsa Khan,CCEB,Female,4.14
G-26,Team 6,2155,Victor Black,WKW SCI,Male,4.14
G-26,Team 6,5094,Miki Aizawa,SBS,Female,4.0
G-26,Team 7,5098,Alia Bin Abd,ADM,Male,3.95
G-26,Team 7,47,Yuri Li,SBS,Male,4.2
G-26,Team 7,5604,Eshan,SoH,Female,4.05
G-26,Team 7,1800,Fariha Binti Mohd,MAE,Female,4.15
G-26,Team 7,5880,Kira Yang,MSE,Female,4.03
G-26,Team 8,301,Anita Khanna,CCDS,Female,3.95
G-26,Team 8,5009,Jianjun,CEE,Female,4.2
G-26,Team 8,279,Felix Liu,EEE,Male,3.95
G-26,Team 8,5219,Owen Lee,CCDS,Male,4.19
G-26,Team 8,3730,Kazuko Nishida,CCEB,Female,4.17
G-26,Team 9,3625,Vera Tan,CEE,Female,4.0
G-26,Team 9,3536,Hana Chan,MAE,Female,4.2
G-26,Team 9,5372,Riya Gupta,SBS,Female,4.03
G-26,Team 9,3590,Kelsey Lim,CoB (NBS),Female,4.02
G-26,Team 10,3765,Aria Cook,CCDS,Female,4.01
G-26,Team 10,4127,Fatin Binti Ahmad,EEE,Female,4.2
G-26,Team 10,1540,Layla Evans,CoB (NBS),Female,4.02
G-26,Team 10,3775,Ivy Tan,MSE,Female,4.19
G-27,Team 1,4239,Mohammed Sadiq,EEE,Male,3.75
G-27,Team 1,1449,Olivia Johnson,CCDS,Female,4.52
G-27,Team 1,181,Kunal Patel,CoB (NBS),Male,3.97
G-27,Team 1,2002,Cynthia Sun,SSS,Female,4.06
G-27,Team 1,872,Aria Wilson,SBS,Female,4.07
G-27,Team 2,257,Arnav Kumar,CCDS,Male,3.85
G-27,Team 2,703,Aarav Yadav,CoE,Male,4.3
G-27,Team 2,3752,Tania Chan,SSS,Female,4.08
G-27,Team 2,3727,Zaira Binti Karim,MAE,Female,4.05
G-27,Team 2,196,Dominic Scott,SPMS,Male,4.09
G-27,Team 3,2127,Mila Collins,EEE,Female,3.87
G-27,Team 3,3196,Zara Bennett,CoB (NBS),Female,4.27
G-27,Team 3,5331,Alexander Hill,CoE,Male,4.08
G-27,Team 3,2739,Jett Wu,MSE,Male,4.06
G-27,Team 3,1767,Mei Xing,SBS,Female,4.09
G-27,Team 4,961,Fei Hong Lim,CoB (NBS),Male,3.9
G-27,Team 4,3702,Mira Ng,CCDS,Female,4.2
G-27,Team 4,4904,Nicolas Zhao,MAE,Male,4.12
G-27,Team 4,1821,Hannah Wang,SPMS,Female,4.1
G-27,Team 4,5456,Nora Wu,CEE,Female,4.01
G-27,Team 5,4367,Santiago Garcia,MAE,Male,3.9
G-27,Team 5,3749,Jonathan Wong,CoE,Male,4.2
G-27,Team 5,1232,Liana Goh,CCEB,Female,4.1
G-27,Team 5,1635,Minjie,CEE,Female,4.1
G-27,Team 5,1083,Shinji Saito,EEE,Male,4.1
G-27,Team 6,2195,Vikas Sharma,SPMS,Male,3.9
G-27,Team 6,2259,Ella Safira,NIE,Female,4.2
G-27,Team 6,2166,Oscar Lee,MAE,Male,4.11
G-27,Team 6,5757,Sonia Bukhari,CoE,Female,4.1
G-27,Team 6,705,Aarti Desai,CCDS,Female,4.02
G-27,Team 7,5347,Nadia Ali,LKCMedicine,Female,3.91
G-27,Team 7,2139,Brody Hughes,CCDS,Male,4.2
G-27,Team 7,4880,Akira Yoshida,CoB (NBS),Female,4.15
G-27,Team 7,137,Lucas Ramirez,EEE,Male,4.0
G-27,Team 7,3786,Anjali Tan,ADM,Female,4.15
G-27,Team 8,4711,Ella Young,ASE,Female,3.92
G-27,Team 8,5892,Rhea Sharma,CCDS,Female,4.19
G-27,Team 8,1773,Daniel Baker,SPMS,Male,4.15
G-27,Team 8,212,Karan Joshi,SoH,Male,4.17
G-27,Team 8,1844,Isabella Morris,EEE,Female,3.95
G-27,Team 9,5076,Rekha Menon,EEE,Female,3.92
G-27,Team 9,3469,Khalil Khan,CCDS,Male,4.19
G-27,Team 9,5436,Suri Chang,CoB (NBS),Female,4.16
G-27,Team 9,1122,Vinay Bhatia,CCDS,Male,4.18
G-27,Team 9,3504,Alexis Lee,MSE,Female,4.0
G-27,Team 10,3387,Riley Tsai,CoB (NBS),Female,3.92
G-27,Team 10,578,Sadia Awan,MAE,Female,4.02
G-27,Team 10,5288,Talia Wang,CCEB,Female,4.17
G-27,Team 10,2022,Sana Iqbal,CoB (NBS),Female,4.02
G-28,Team 1,2565,Priya Patel,CoB (NBS),Female,3.86
G-28,Team 1,524,Xander Lawson,CCDS,Male,4.26
G-28,Team 1,5579,Julian Li,MAE,Male,4.1
G-28,Team 1,4865,Chloe Wilson,MSE,Female,4.08
G-28,Team 1,772,Nazia Rehman,SSS,Female,4.06
G-28,Team 2,498,Emma Hall,CoB (NBS),Female,3.88
G-28,Team 2,3830,Ivy Pineda,CCEB,Female,4.22
G-28,Team 2,3096,Victor Andreyev,EEE,Male,4.12
G-28,Team 2,361,Bilal Zafar,SoH,Male,4.08
G-28,Team 2,2705,Ming Feng Tan,MAE,Male,4.05
G-28,Team 3,1477,Nina Chang,CoB (NBS),Female,3.88
G-28,Team 3,4789,Rashidah Binti Ibrahim,ADM,Female,4.2
G-28,Team 3,3297,Aaron Huskel,SPMS,Male,4.15
G-28,Team 3,3182,Rylan King,SoH,Male,4.05
G-28,Team 3,2035,Madison Reed,CCEB,Female,4.1
G-28,Team 4,5039,Peter Harris,MAE,Male,3.88
G-28,Team 4,4004,Neela Nair,EEE,Female,4.2
G-28,Team 4,5601,Alia Khan,CoB (NBS),Female,4.14
G-28,Team 4,5256,Sergio Moreno,SSS,Male,4.03
G-28,Team 4,3879,Camille Chen,CCEB,Female,4.14
G-28,Team 5,4313,Aubrey Morgan,CCEB,Female,3.9
G-28,Team 5,2518,Lian Tan,SSS,Female,4.2
G-28,Team 5,3156,Arif Hussain,CoB (NBS),Male,4.1
G-28,Team 5,725,Eddie Cheung,SPMS,Male,4.02
G-28,Team 5,1237,Aditi Sharma,MAE,Female,4.14
G-28,Team 6,256,Elijah Carter,CCEB,Male,3.9
G-28,Team 6,4780,Zoe Ali,SoH,Female,4.19
G-28,Team 6,525,Stella Chang,CoB (NBS),Female,4.12
G-28,Team 6,1413,Zach Lim,SPMS,Male,4.02
G-28,Team 6,4827,Liam Lewis,WKW SCI,Male,4.17
G-28,Team 7,4358,Mason Reyes,SoH,Male,3.92
G-28,Team 7,5424,Ria Patel,EEE,Female,4.19
G-28,Team 7,1771,Asha Binti,CoB (NBS),Female,4.11
G-28,Team 7,5731,Oliver Wong,MAE,Male,4.01
G-28,Team 7,2429,Misha Devi,CCEB,Female,4.14
G-28,Team 8,5490,Alana Tan,CoE,Female,4.0
G-28,Team 8,1419,Nirmala Iyer,CCEB,Female,4.18
G-28,Team 8,5439,Kenshin Watanabe,CoB (NBS),Male,4.02
G-28,Team 8,1320,Steve Lau,EEE,Male,4.01
G-28,Team 8,2080,Lily Cook,SSS,Female,4.18
G-28,Team 9,3446,Lina Abdullah,SoH,Female,4.0
G-28,Team 9,2738,Mark Johnson,ASE,Male,4.18
G-28,Team 9,4649,Nur Fatimah,MAE,Female,4.04
G-28,Team 9,495,Max Chen,CoB (NBS),Male,4.09
G-28,Team 9,5958,Sebastian Wright,CEE,Male,4.0
G-28,Team 10,859,Raymond Ho,CoB (NBS),Male,4.02
G-28,Team 10,3735,Sophie Chen,CoB (NBS),Female,4.17
G-28,Team 10,5186,Rong Liu,SoH,Female,4.02
G-28,Team 10,3880,Xiangrong,CoB (NBS),Male,4.1
G-28,Team 10,4316,Savannah Cooper,CoB (NBS),Female,4.04
G-29,Team 1,1515,Tianming,CoB (NBS),Male,3.8
G-29,Team 1,5323,Sadia Khan,MAE,Female,4.52
G-29,Team 1,1959,Elias Carter,NIE,Male,3.95
G-29,Team 1,3347,Kelly Ng,WKW SCI,Female,4.06
G-29,Team 1,3307,Eva Wang,SSS,Female,4.09
G-29,Team 2,4451,Kiran Tiwari,CCDS,Female,3.9
G-29,Team 2,929,Poppy Smith,CoB (NBS),Female,4.27
G-29,Team 2,729,Rongwei,EEE,Male,4.09
G-29,Team 2,4031,Silas Tan,SBS,Male,4.06
G-29,Team 2,4528,Nurul Hani,SSS,Female,4.1
G-29,Team 3,857,Lucy Barnes,ASE,Female,3.9
G-29,Team 3,4286,Evelyn Green,LKCMedicine,Female,4.27
G-29,Team 3,3124,Jason Lim,CoB (NBS),Male,4.09
G-29,Team 3,5895,Kai Ren Ng,EEE,Male,4.1
G-29,Team 3,3278,Nadeem Ali,WKW SCI,Male,4.04
G-29,Team 4,4026,Shanwei,CoB (NBS),Male,3.9
G-29,Team 4,2965,Ethan Young,SBS,Male,4.2
G-29,Team 4,2692,Nadia Cahyani,SSS,Female,4.15
G-29,Team 4,2194,Maya Li,SoH,Female,4.09
G-29,Team 4,4734,Surya Kumar,WKW SCI,Male,4.1
G-29,Team 5,496,Zachary Price,CCDS,Male,3.91
G-29,Team 5,2733,Christina Tan,CoB (NBS),Female,4.2
G-29,Team 5,5614,Faris Bin Mohd,SPMS,Male,4.15
G-29,Team 5,2829,Gemma Jenkins,SBS,Female,4.09
G-29,Team 5,1290,Huanqing,EEE,Female,4.05
G-29,Team 6,942,Hao Xun,EEE,Male,3.96
G-29,Team 6,4399,Jamal Karim,EEE,Male,4.19
G-29,Team 6,3311,Riya Tan,SBS,Female,4.1
G-29,Team 6,2216,Alisha Iyer,CoB (NBS),Female,4.13
G-29,Team 6,1525,Brayden Adams,LKCMedicine,Male,4.04
G-29,Team 7,2772,Alyssa Carter,EEE,Female,3.97
G-29,Team 7,1488,Raymond Smith,SBS,Male,4.18
G-29,Team 7,5742,Joshua Murphy,NIE,Male,4.11
G-29,Team 7,1823,Aria Lim,CoB (NBS),Female,4.04
G-29,Team 7,5164,Yong Jie,SSS,Male,4.12
G-29,Team 8,4339,Janelle Tan,SSS,Female,4.0
G-29,Team 8,2548,Panshi,MAE,Male,4.18
G-29,Team 8,1197,Rahul Reddy,EEE,Male,4.05
G-29,Team 8,367,Avery Wilson,SBS,Female,4.11
G-29,Team 8,2526,Xander Lee,CoB (NBS),Male,4.12
G-29,Team 9,1104,Nisha Singh,CoE,Female,4.01
G-29,Team 9,202,Kimberly Lim,CoE,Female,4.18
G-29,Team 9,4854,Shahid Raza,SoH,Male,4.03
G-29,Team 9,4661,Jasper Zhang,SPMS,Male,4.15
G-29,Team 9,2596,Madison Gray,EEE,Female,4.03
G-29,Team 10,2081,Xiao Jun,CoE,Male,4.02
G-29,Team 10,213,Ananya Sharma,CoB (NBS),Female,4.18
G-29,Team 10,2844,Ritika Bansal,CCDS,Female,4.03
G-29,Team 10,823,Tobias Tan,CoB (NBS),Male,4.03
G-29,Team 10,5389,Skylar Tan,CoE,Female,4.15
G-3,Team 1,4764,Evelyn Wong,EEE,Female,3.85
G-3,Team 1,3028,Hunter Green,CEE,Male,4.97
G-3,Team 1,3569,Neha Sharma,MAE,Female,3.86
G-3,Team 1,1710,Mansoor Aslam,CoE,Male,3.95
G-3,Team 1,3612,Maya Zhang,CoB (NBS),Female,3.9
G-3,Team 2,1947,Keira Lee,MAE,Female,3.94
G-3,Team 2,1648,Benjamin Hernandez,MAE,Male,4.79
G-3,Team 2,2124,Keith Tan,CCDS,Male,3.96
G-3,Team 2,5989,Rachel Ong,EEE,Female,3.96
G-3,Team 2,1242,Qing Li,CCEB,Female,4.01
G-3,Team 3,3463,Felix Tsang,MAE,Male,4.0
G-3,Team 3,1314,Nashit Bhatia,CCDS,Male,4.22
G-3,Team 3,4981,Aditi Bhatia,EEE,Female,4.1
G-3,Team 3,584,Ella Cheung,CCEB,Female,4.1
G-3,Team 3,585,Naina Kapoor,SoH,Female,4.12
G-3,Team 4,2680,Nida Waseem,MAE,Female,4.0
G-3,Team 4,1144,Gabriel Wood,MSE,Male,4.22
G-3,Team 4,5842,Harvey Tan,EEE,Male,4.1
G-3,Team 4,2764,Maya Patel,CEE,Female,4.09
G-3,Team 4,5580,Wei Fang,SSS,Male,4.12
G-3,Team 5,4291,Ethan Lee,CEE,Male,4.02
G-3,Team 5,2746,Xuan Zhang,CoE,Male,4.2
G-3,Team 5,668,Riya Desai,EEE,Female,4.08
G-3,Team 5,5379,Gita Saputra,WKW SCI,Female,4.15
G-3,Team 5,2098,Zhen Yu,SoH,Male,4.09
G-3,Team 6,3418,Kobe Alexander,CoB (NBS),Male,4.02
G-3,Team 6,3152,Lily Zhou,CEE,Female,4.2
G-3,Team 6,3296,Christian Ward,MAE,Male,4.11
G-3,Team 6,1693,Jasmine Sari,SoH,Female,4.05
G-3,Team 6,4723,Asher Brown,CoE,Male,4.15
G-3,Team 7,3740,Zuri Lin,ADM,Female,4.02
G-3,Team 7,2121,Jianli,MSE,Male,4.2
G-3,Team 7,1474,Riya Shah,CEE,Female,4.09
G-3,Team 7,5730,Qing Zhao,EEE,Male,4.11
G-3,Team 7,5781,Hina Bhatia,MAE,Female,4.15
G-3,Team 8,26,Autumn Diaz,WKW SCI,Female,4.03
G-3,Team 8,2701,Nguyen Van Tam,CEE,Male,4.18
G-3,Team 8,3414,Keng Tan,CoB (NBS),Male,4.15
G-3,Team 8,341,Cecilia Chen,CCDS,Female,4.03
G-3,Team 8,650,Olivia Goh,SPMS,Female,4.15
G-3,Team 9,3045,Jing Xuan,EEE,Female,4.03
G-3,Team 9,310,Zeeshan Bukhari,SSS,Female,4.17
G-3,Team 9,2061,Leo Li,CCDS,Male,4.15
G-3,Team 9,1054,Zeeshan Iqbal,WKW SCI,Male,4.06
G-3,Team 9,5187,Rita Rani,CoB (NBS),Female,4.05
G-3,Team 10,3405,Nadia Noor,CoB (NBS),Female,4.03
G-3,Team 10,3409,Milo Tan,CCDS,Male,4.17
G-3,Team 10,2119,Khairul Anuar Bin Mohd,EEE,Male,4.05
G-3,Team 10,1782,Harvey Smith,CCDS,Male,4.05
G-30,Team 1,167,Nurul Farah,SPMS,Female,3.85
G-30,Team 1,3162,Mi-kyung Han,CEE,Female,4.52
G-30,Team 1,3553,Colton Huang,LKCMedicine,Male,3.88
G-30,Team 1,3517,Brandon Lee,SBS,Male,4.14
G-30,Team 1,4596,Siti Zulaikha Binti Rahim,MAE,Female,4.1
G-30,Team 2,5915,Mason Smith,SPMS,Male,3.88
G-30,Team 2,2942,Kai Li,MAE,Male,4.26
G-30,Team 2,3828,Kelly Lee,CCEB,Female,4.15
G-30,Team 2,3675,Lian Xu,CCDS,Female,4.11
G-30,Team 2,4237,Mason Wong,CoB (NBS),Male,4.08
G-30,Team 3,5678,Aadhya Reddy,CCDS,Female,3.9
G-30,Team 3,4984,Ayesha Binti Rahman,CEE,Female,4.25
G-30,Team 3,3444,Kunal Tan,SBS,Male,4.15
G-30,Team 3,4973,James Bailey,MAE,Male,4.07
G-30,Team 3,50,Nida Malik,EEE,Male,4.12
G-30,Team 4,244,Atsuko Taniguchi,SSS,Female,3.91
G-30,Team 4,81,Kieran Lewis,MAE,Male,4.22
G-30,Team 4,1873,Rhea Reddy,SoH,Female,4.15
G-30,Team 4,5752,Kieran Wu,CCDS,Male,4.08
G-30,Team 4,197,Vivian Tan,EEE,Female,4.07
G-30,Team 5,1164,Huma Qureshi,SoH,Female,3.91
G-30,Team 5,5177,Huma Malik,MSE,Female,4.22
G-30,Team 5,3269,Dylan Nguyen,CoE,Male,4.18
G-30,Team 5,5176,Xiao Chen,MAE,Male,4.11
G-30,Team 5,2589,Anthony Hughes,CCDS,Male,4.04
G-30,Team 6,874,Owais Bukhari,MAE,Male,3.96
G-30,Team 6,5702,Harriet Rivera,NIE,Female,4.22
G-30,Team 6,165,Xena Wong,SoH,Female,4.12
G-30,Team 6,5279,Trevor Lim,EEE,Male,4.03
G-30,Team 6,2677,Thomas Collins,CoE,Male,4.18
G-30,Team 7,3647,Gavin Walker,CCEB,Male,3.97
G-30,Team 7,5494,Sania Malik,SSS,Female,4.21
G-30,Team 7,2931,Maisie Lee,MAE,Female,4.11
G-30,Team 7,3795,Jing Wei,CCDS,Male,4.02
G-30,Team 7,422,Riley Johnson,CoB (NBS),Male,4.19
G-30,Team 8,4408,Biaochun,CCDS,Female,4.0
G-30,Team 8,1592,Patricia White,SBS,Female,4.2
G-30,Team 8,2096,Seng Hua Lim,NIE,Male,4.02
G-30,Team 8,2448,Han Song Lim,CoE,Male,4.2
G-30,Team 8,636,Areeba Bukhari,EEE,Female,4.02
G-30,Team 9,1347,Ananya Nair,MAE,Female,4.01
G-30,Team 9,814,Jasmine Ng,SSS,Female,4.2
G-30,Team 9,2537,Michael Brown,CCDS,Male,4.01
G-30,Team 9,946,Jack Martin,WKW SCI,Male,4.2
G-30,Team 9,531,Ava King,CoB (NBS),Female,4.2
G-30,Team 10,4440,Elijah Wong,SSS,Male,4.01
G-30,Team 10,383,Roxanne Chan,SSS,Female,4.19
G-30,Team 10,3149,Keshav Yadav,MAE,Male,4.01
G-30,Team 10,1628,Anushka Mehra,MAE,Female,4.17
G-30,Team 10,3567,Sofia Ramirez,SSS,Female,4.02
G-31,Team 1,5774,Imran Ashraf,NIE,Male,3.85
G-31,Team 1,69,Suhana Bhat,CEE,Female,4.79
G-31,Team 1,5675,Boris Mikhailov,WKW SCI,Male,3.87
G-31,Team 1,2431,Ella Gonzalez,CCEB,Female,3.92
G-31,Team 1,3672,Toni Agustian,CoB (NBS),Male,4.1
G-31,Team 2,4502,Hailey Lin,SBS,Female,3.88
G-31,Team 2,2652,Elijah Lewis,CCDS,Male,4.27
G-31,Team 2,629,Jessica Lim,MSE,Female,4.16
G-31,Team 2,5309,Deepak Nair,EEE,Male,4.13
G-31,Team 2,365,Chloe Torres,CoB (NBS),Female,4.09
G-31,Team 3,3959,Vivian Cooper,CEE,Female,3.89
G-31,Team 3,5700,Bina Patel,SBS,Female,4.27
G-31,Team 3,5864,Landon Parker,SoH,Male,4.16
G-31,Team 3,3919,Zain Bin Ali,CCDS,Male,4.1
G-31,Team 3,3976,Aarohi Verma,CoB (NBS),Female,4.12
G-31,Team 4,3,Isaac Liu,SBS,Male,3.9
G-31,Team 4,5171,Peyton Bell,CoB (NBS),Female,4.25
G-31,Team 4,4294,Vikas Yadav,CCDS,Male,4.16
G-31,Team 4,1818,Megan Sari,CCEB,Female,4.15
G-31,Team 4,2890,Ryan Baker,ASE,Male,4.06
G-31,Team 5,1172,Liam Rivera,NIE,Male,3.91
G-31,Team 5,5310,Jasmine Chen,SBS,Female,4.25
G-31,Team 5,4887,Cathy Tan,CCDS,Female,4.15
G-31,Team 5,4190,Dustin Young,CoB (NBS),Male,4.14
G-31,Team 5,2809,Logan Wong,ASE,Male,4.08
G-31,Team 6,2225,Toby Lim,MAE,Male,3.95
G-31,Team 6,5474,Samara Khan,CoB (NBS),Female,4.22
G-31,Team 6,5168,Gideon Hayes,SPMS,Male,4.15
G-31,Team 6,752,Sophie Chiu,SBS,Female,4.09
G-31,Team 6,4421,Ryder Li,SoH,Male,4.15
G-31,Team 7,336,Arjun Singh,EEE,Male,4.0
G-31,Team 7,2277,Olive Wang,CCDS,Female,4.22
G-31,Team 7,3649,Damon Wu,CoB (NBS),Male,4.08
G-31,Team 7,2555,Kavya Singh,SBS,Female,4.14
G-31,Team 7,325,Kenta Yamada,MAE,Male,4.05
G-31,Team 8,190,Hana Binti Mohd,CCDS,Female,4.0
G-31,Team 8,4149,Sora Inoue,EEE,Male,4.2
G-31,Team 8,5222,Claire Tan,CoB (NBS),Female,4.06
G-31,Team 8,2459,Bodhi Chen,CCEB,Male,4.02
G-31,Team 8,2787,Lina Binti Zain,MAE,Female,4.2
G-31,Team 9,1709,Anjali Rao,EEE,Female,4.01
G-31,Team 9,4640,Siti Sarah,CoB (NBS),Female,4.2
G-31,Team 9,4603,Henry Tsang,CCDS,Male,4.02
G-31,Team 9,514,Gabriel Edwards,EEE,Male,4.19
G-31,Team 9,5783,Maya Rajan,MAE,Female,4.02
G-31,Team 10,2706,Kamran Ahmed,CoB (NBS),Male,4.03
G-31,Team 10,169,Moe Yamashita,EEE,Female,4.19
G-31,Team 10,5360,Vania Alonzo,EEE,Female,4.05
G-31,Team 10,3987,Harish Kumar,CoB (NBS),Male,4.19
G-31,Team 10,236,Mika Sato,EEE,Female,4.19
G-32,Team 1,1721,Aisya Binti Azhar,SBS,Female,3.85
G-32,Team 1,3157,Dingqi,EEE,Male,4.3
G-32,Team 1,2167,Kanghao,CCDS,Male,4.1
G-32,Team 1,4094,Isla Ross,CoB (NBS),Female,4.09
G-32,Team 1,5143,Kien Vo,CEE,Male,4.09
G-32,Team 2,2054,Xiaofang,CEE,Male,3.85
G-32,Team 2,3365,Yasmin Cruz,SPMS,Female,4.26
G-32,Team 2,4841,Anya Iyer,MAE,Female,4.14
G-32,Team 2,2180,Anthony Stewart,EEE,Male,4.1
G-32,Team 2,102,Hector Mendoza,SSS,Male,4.06
G-32,Team 3,4463,Alvin Khor,EEE,Male,3.9
G-32,Team 3,2637,Derek Chen,SoH,Male,4.22
G-32,Team 3,2648,Nisa Tan,MAE,Female,4.14
G-32,Team 3,736,Lorelei Chen,SSS,Female,4.06
G-32,Team 3,2410,Rylan Cooper,SPMS,Male,4.1
G-32,Team 4,4765,Nora Hall,CCEB,Female,3.94
G-32,Team 4,1285,Xingyu,MAE,Female,4.2
G-32,Team 4,4978,Igor Petrov,CoE,Male,4.11
G-32,Team 4,2191,Oliver Reed,SPMS,Male,4.05
G-32,Team 4,2983,Yani Tan,LKCMedicine,Female,4.11
G-32,Team 5,1349,Hua Lin,SSS,Female,3.95
G-32,Team 5,3713,Selene Tsai,CCDS,Female,4.2
G-32,Team 5,3610,Caleb Nelson,CEE,Male,4.14
G-32,Team 5,5956,Cheng Yuan,WKW SCI,Male,4.03
G-32,Team 5,1255,Uli Agustin,MSE,Female,4.1
G-32,Team 6,3810,Nicholas Tan,MAE,Male,3.95
G-32,Team 6,868,Rida Bukhari,SSS,Female,4.2
G-32,Team 6,3259,Amira Rahman,SPMS,Female,4.11
G-32,Team 6,182,Colton Ross,CCEB,Male,4.03
G-32,Team 6,1097,Shubham Prakash,EEE,Male,4.15
G-32,Team 7,4958,Ryan Turner,CoB (NBS),Male,4.0
G-32,Team 7,4660,Mina Lim,SoH,Female,4.2
G-32,Team 7,2944,Sara Lim,SSS,Female,4.05
G-32,Team 7,2442,Derek Wilson,CCEB,Male,4.14
G-32,Team 7,1919,Hao Chen,EEE,Male,4.03
G-32,Team 8,1715,Sabrina Wong,CCEB,Female,4.01
G-32,Team 8,5410,Ying Xiu,CoB (NBS),Female,4.19
G-32,Team 8,2814,Omer Javed,SoH,Male,4.03
G-32,Team 8,981,Leonardo Wu,SPMS,Male,4.19
G-32,Team 8,3716,Sergey Fedorov,LKCMedicine,Male,4.01
G-32,Team 9,909,Yang Chen,CoB (NBS),Male,4.01
G-32,Team 9,4206,Addison Ward,CCEB,Female,4.18
G-32,Team 9,4437,Fatima Binti Rahim,EEE,Female,4.06
G-32,Team 9,1684,Mason Carter,NIE,Male,4.02
G-32,Team 9,5556,Yuki Mori,CEE,Female,4.02
G-32,Team 10,5289,Cynthia Chan,CCEB,Female,4.17
G-32,Team 10,240,Aditi Suresh,CoB (NBS),Female,4.03
G-32,Team 10,5559,Naina Noor,CoB (NBS),Female,4.16
G-32,Team 10,7,Sophie Allen,CoB (NBS),Female,4.16
G-33,Team 1,1434,Wira Bin Fadli,CEE,Male,3.85
G-33,Team 1,3594,Luna Zhao,CoB (NBS),Female,4.52
G-33,Team 1,5421,Sophie Lee,WKW SCI,Female,3.92
G-33,Team 1,4620,Ayden Cooper,ASE,Male,4.12
G-33,Team 1,4555,Hana Yamada,SBS,Female,4.14
G-33,Team 2,4754,Yu Chen,CEE,Female,3.89
G-33,Team 2,3589,Fatima Reddy,WKW SCI,Female,4.52
G-33,Team 2,1121,Milo Wong,CoB (NBS),Male,4.0
G-33,Team 2,2896,Edward Li,NIE,Male,4.03
G-33,Team 2,4777,Amir Bin Jamal,EEE,Male,4.1
G-33,Team 3,1059,Eleanor Scott,CCDS,Female,3.9
G-33,Team 3,1431,Lucy Rogers,MSE,Female,4.26
G-33,Team 3,1717,Chase Sanders,CEE,Male,4.15
G-33,Team 3,1937,Maverick Brown,EEE,Male,4.12
G-33,Team 3,3680,Lin Yi,SoH,Female,4.11
G-33,Team 4,3537,Cora Foster,CoB (NBS),Female,4.01
G-33,Team 4,2855,Maya Teo,SoH,Female,4.25
G-33,Team 4,2382,Aashir Khan,MSE,Male,4.08
G-33,Team 4,4194,Jin Hui,EEE,Male,4.09
G-33,Team 4,274,Zoe Murphy,CCDS,Female,4.11
G-33,Team 5,4512,Hao Chen,CEE,Female,4.01
G-33,Team 5,3198,Raymond Tan,MAE,Male,4.22
G-33,Team 5,1134,Afreen Bukhari,NIE,Female,4.09
G-33,Team 5,2911,Liang Wei,CoB (NBS),Male,4.08
G-33,Team 5,3399,Bunga Melati,CCDS,Female,4.15
G-33,Team 6,2795,Rhea Verma,EEE,Female,4.01
